title,timestamp,anon,comment,minor,revid,rollbacktoken,text,user
Mladost 3 Metro Station,2015-12-31,0.0,next station was a redirect,1.0,662057407,,,Enzet
Kodungallur Kovilakam,2010-12-31,1.0,,0.0,401269518,,,124.124.211.93
Kodungallur Kovilakam,2011-12-31,1.0,,0.0,458320963,,,124.124.211.93
Kodungallur Kovilakam,2012-12-31,1.0,,0.0,521539492,,,208.15.90.2
Kodungallur Kovilakam,2013-12-31,1.0,,0.0,577240906,,,202.45.7.163
Kodungallur Kovilakam,2014-12-31,0.0,,0.0,633831211,,,Smokingsingh
Kodungallur Kovilakam,2015-12-31,0.0,"Filled in 7 bare reference(s) with [[:en:WP:REFILL|reFill]] (), [[User:Ohconfucius/script|Script]]-assisted fixes per [[WP:TIES]], [[MOS:NUM]], [[MOS:LINK]]",0.0,694987630,,,Ohconfucius
Maryland Route 372,2008-12-31,0.0,"refine link to more specific article, Replaced: [[U.S. Route 1| → [[U.S. Route 1 in Maryland|  using [[Project:AutoWikiBrowser|AWB]]",1.0,229425553,,,Ebyabe
Maryland Route 372,2009-12-31,1.0,"Added more information about the ""Deck of Cards"" block.",0.0,275477796,,,69.140.220.110
Maryland Route 372,2010-12-31,0.0,Fixing [[Wikipedia:Disambiguation pages with links|links to disambiguation pages]] using [[Project:AWB|AWB]],1.0,399806956,,,TwinsMetsFan
Maryland Route 372,2011-12-31,,,,515244165,,,
Maryland Route 372,2012-12-31,0.0,/* History */,0.0,515244165,,,Viridiscalculus
Maryland Route 372,2013-12-31,1.0,fixed typo: Wilkens not Wilkins!,0.0,565789331,,,130.85.156.14
Maryland Route 372,2014-12-31,0.0,,0.0,620453865,,,Viridiscalculus
Maryland Route 372,2015-12-31,0.0,drop deprecated parameter ahead of transition,1.0,651420161,,,Imzadi1979
"Dębiny, Toruń County",2007-12-31,0.0,Image,1.0,168998284,,,Margoz
"Dębiny, Toruń County",2008-12-31,0.0,,1.0,224129297,,,Kotniski
"Dębiny, Toruń County",2009-12-31,0.0,Replacing {{IPAr|pl| with {{IPAc-pl|,1.0,327077399,,,Chris G
"Dębiny, Toruń County",2010-12-31,0.0,Robot: Editing intentional link to disambiguation page in hatnote per [[WP:INTDABLINK]] [[User:RussBot#About the hatnote task|(explanation)]],1.0,383018701,,,RussBot
"Dębiny, Toruń County",2011-12-31,,,,498005584,,,
"Dębiny, Toruń County",2012-12-31,0.0,r2.7.3) (Robot: Adding [[ru:Дембины (Торуньский повят)]],1.0,498005584,,,EleferenBot
"Dębiny, Toruń County",2013-12-31,0.0,/* References */[[WP:CHECKWIKI]] error fixes / special characters in sortkey fixed using [[Project:AWB|AWB]] (9427),1.0,569541206,,,Yobot
"Dębiny, Toruń County",2014-12-31,,,,696079668,,,
"Dębiny, Toruń County",2015-12-31,0.0,275,0.0,696079668,,,Smallbones
Groß Pampau,2007-12-31,0.0,Adding geodata: {{coord|53|31|N|10|33|E|display=title|region:DE_type:city_source:GNS-enwiki}},0.0,166106735,,,The Anomebot2
Groß Pampau,2008-12-31,0.0,Rename template in English,1.0,254967109,,,SmackBot
Groß Pampau,2009-12-31,1.0,COA,0.0,332689697,,,91.62.236.10
Groß Pampau,2010-12-31,0.0,[r2.6.4] robot Adding: [[sr:Грос Пампау]],1.0,401859089,,,EmausBot
Groß Pampau,2011-12-31,0.0,r2.7.1) (robot Adding: [[it:Groß Pampau]],1.0,426344802,,,Amirobot
Groß Pampau,2012-12-31,0.0,r2.7.3) (Robot: Adding [[ms:Groß Pampau]],1.0,529332888,,,Xqbot
Groß Pampau,2013-12-31,0.0,"[[User:Addbot|Bot:]] Migrating 1 interwiki links, now provided by [[Wikipedia:Wikidata|Wikidata]] on [[d:q632488]]",1.0,544973625,,,Addbot
Groß Pampau,2014-12-31,0.0,/* References */add category using [[Project:AWB|AWB]],1.0,596382191,,,Tim!
Groß Pampau,2015-12-31,0.0,Template fixes per [[WP:BOTREQ]] and/or other fixes using [[Project:AWB|AWB]] (10902),1.0,657097863,,,Yobot
Institute for Quantum Optics and Quantum Information,2008-12-31,0.0,Cleanup/[[WP:AWB/T|typo fixing]]  using [[Project:AutoWikiBrowser|AWB]],1.0,256883791,,,Iridescent
Institute for Quantum Optics and Quantum Information,2009-12-31,0.0,Adding geodata: {{coord missing|Austria}},0.0,313693330,,,The Anomebot2
Institute for Quantum Optics and Quantum Information,2010-12-31,1.0,,0.0,383706849,,,86.33.2.147
Institute for Quantum Optics and Quantum Information,2011-12-31,,,,487205551,,,
Institute for Quantum Optics and Quantum Information,2012-12-31,0.0,"Fix indefinite article, replaced: an child  →  a child using [[Project:AWB|AWB]]",1.0,487205551,,,Gaius Cornelius
Institute for Quantum Optics and Quantum Information,2013-12-31,0.0,"[[User:Addbot|Bot:]] Migrating 1 interwiki links, now provided by [[Wikipedia:Wikidata|Wikidata]] on [[d:q1650477]]",1.0,545459027,,,Addbot
Institute for Quantum Optics and Quantum Information,2014-12-31,0.0,junior groups added (see http://iqoqi.at),1.0,619407773,,,Holzfaller
Institute for Quantum Optics and Quantum Information,2015-12-31,0.0,/* top */ changed German bei--> by (English),1.0,650578390,,,Ragityman
Tavia Nyong'o,2006-12-31,0.0,Date/correct the maintenance tags  using [[Project:AWB|AWB]],1.0,94150107,,,SmackBot
Tavia Nyong'o,2007-12-31,0.0,Template Unreferenced to Template refimprove where appropriate and/or general fixes.,0.0,158338067,,,SmackBot
Tavia Nyong'o,2008-12-31,0.0,added category,0.0,228528284,,,Dabillhelm
Tavia Nyong'o,2009-12-31,0.0,/* External links */Delink dates ([[WP:MOSUNLINKDATES]]) using [[Project:AWB]],1.0,333698646,,,SmackBot
Tavia Nyong'o,2010-12-31,0.0,Disambiguated: [[GLQ]] → [[GLQ: A Journal of Lesbian and Gay Studies]],1.0,404832940,,,R'n'B
Tavia Nyong'o,2011-12-31,0.0,/* External links */Edit sort key per [[WP:SUR]] using [[Project:AWB|AWB]],1.0,418099060,,,Bgwhite
Tavia Nyong'o,2012-12-31,0.0,Added the {{[[Template:Authority control|Authority control]]}} template with VIAF number 29483433.,1.0,517163467,,,VIAFbot
Tavia Nyong'o,2013-12-31,1.0,,0.0,575676102,,,98.14.85.63
Tavia Nyong'o,2014-12-31,0.0,Linking to [[University of Minnesota Press]],1.0,629020773,,,Mike Kabinsky
Tavia Nyong'o,2015-12-31,0.0,authority control moved to wikidata,0.0,660151928,,,KasparBot
Polish Teachers' Union,2011-12-31,0.0,know as --> known as,1.0,462783006,,,Glacialfox
Polish Teachers' Union,2012-12-31,0.0,ISBNs (Build KE),1.0,491808924,,,Helpful Pixie Bot
Polish Teachers' Union,2013-12-31,0.0,"[[User:Addbot|Bot:]] Migrating 2 interwiki links, now provided by [[Wikipedia:Wikidata|Wikidata]] on [[d:q245110]]",1.0,546167375,,,Addbot
Polish Teachers' Union,2014-12-31,0.0,/* External links */,0.0,616093293,,,Bellerophon5685
Polish Teachers' Union,2015-12-31,0.0,embed authority control with wikidata information,0.0,663180918,,,KasparBot
Coso Hot Springs,2005-12-31,1.0,,0.0,32828333,,,71.105.112.241
Coso Hot Springs,2006-12-31,0.0,Added info about being in the Coso Volcanic Field,0.0,93893668,,,Epolk
Coso Hot Springs,2007-12-31,0.0,Robot - Moving category Hot springs in California to Hot springs of California per [[WP:CFD|CFD]] at [[Wikipedia:Categories for discussion/Log/2007 October 19]].,1.0,166963611,,,Cydebot
Coso Hot Springs,2008-12-31,0.0,Robot - move category per [[WP:CFD|CFD]] [[Wikipedia:Categories for discussion/Log/2008 October 18|2008 October 18]],0.0,247399570,,,Kbdankbot
Coso Hot Springs,2009-12-31,0.0,Removing geodata: {{coord missing|California}},0.0,295271227,,,The Anomebot2
Coso Hot Springs,2010-12-31,0.0,To provide geographical coordinates according to GNIS,0.0,398684548,,,Backspace
Coso Hot Springs,2011-12-31,0.0,/* References */,1.0,451197385,,,Asiaticus
Coso Hot Springs,2012-12-31,,,,623006195,,,
Coso Hot Springs,2013-12-31,,,,623006195,,,
Coso Hot Springs,2014-12-31,0.0,[[Wikipedia:WikiProject Stub sorting|stub sorting]] using [[Project:AWB|AWB]],1.0,623006195,,,Od Mishehu AWB
Coso Hot Springs,2015-12-31,0.0,/* References */refine category structure using [[Project:AWB|AWB]],1.0,695152835,,,Hmains
Lepetodrilus sp. East Scotia Ridge,2012-12-31,0.0,/* External links */ +[[Category:Undescribed species]],0.0,502238298,,,Snek01
Lepetodrilus sp. East Scotia Ridge,2013-12-31,,,,690098858,,,
Lepetodrilus sp. East Scotia Ridge,2014-12-31,,,,690098858,,,
Lepetodrilus sp. East Scotia Ridge,2015-12-31,0.0,"Typo fixing, replaced: limpet limpet → limpet using [[Project:AWB|AWB]]",1.0,690098858,,,John of Reading
RAF Podington,2006-12-31,1.0,/* Postwar Uses */,0.0,95528031,,,88.108.170.58
RAF Podington,2007-12-31,1.0,Location error fixed,0.0,150647865,,,88.108.174.26
RAF Podington,2008-12-31,0.0,/* 301st Bombardment Group (Heavy) */,0.0,257451600,,,Reedmalloy
RAF Podington,2009-12-31,0.0,/* USAAF use */Delink dates ([[WP:MOSUNLINKDATES]]) using [[Project:AWB]],1.0,333785824,,,SmackBot
RAF Podington,2010-12-31,0.0,/* 92nd Bombardment Group (Heavy) */ linked squadrons,0.0,386112678,,,Bwmoll3
RAF Podington,2011-12-31,0.0,Image link update,1.0,455419623,,,Sfan00 IMG
RAF Podington,2012-12-31,0.0,ISBNs (Build KE),1.0,491631699,,,Helpful Pixie Bot
RAF Podington,2013-12-31,0.0,Referencing,0.0,548475921,,,Gavbadger
RAF Podington,2014-12-31,0.0,clean up using [[Project:AWB|AWB]] (10515),1.0,638016508,,,Magioladitis
RAF Podington,2015-12-31,0.0,"/* 301st Bombardment Group (Heavy) */clean up, [[WP:AWB/T|typo(s) fixed]]: As a result → As a result, using [[Project:AWB|AWB]]",1.0,679900470,,,Davidcannon
Abbo (bishop of Soissons),2013-12-31,0.0,added [[Category:Year of birth missing]] using [[WP:HC|HotCat]],0.0,574737167,,,Racklever
Abbo (bishop of Soissons),2014-12-31,,,,664048450,,,
Abbo (bishop of Soissons),2015-12-31,0.0,/* Sources */add/refine Persondata using [[Project:AWB|AWB]],0.0,664048450,,,Ser Amantio di Nicolao
Conochuza,2009-12-31,0.0,creating new page using [[Project:AutoWikiBrowser|AWB]],0.0,280137311,,,Ser Amantio di Nicolao
Conochuza,2010-12-31,,,,421654539,,,
Conochuza,2011-12-31,0.0,/* References */,0.0,421654539,,,Dawynn
Conochuza,2012-12-31,,,,545610989,,,
Conochuza,2013-12-31,0.0,"[[User:Addbot|Bot:]] Migrating 1 interwiki links, now provided by [[Wikipedia:Wikidata|Wikidata]] on [[d:q5162103]]",1.0,545610989,,,Addbot
Conochuza,2014-12-31,0.0,"Typo fixing, replaced: prsent → present using [[Project:AWB|AWB]]",1.0,636912790,,,John of Reading
Adam Pietrasik,2013-12-31,0.0,[[WP:AES|←]]Created page with '{{MedalTableTop}} {{MedalSport|Men's [[whitewater slalom|canoe slalom]]}} {{MedalCountry| {{POL}}}} {{MedalWorldChampionships}} {{MedalBronze|1985 ICF Canoe Sl...',0.0,588381022,,,Vladyreaper
Adam Pietrasik,2014-12-31,,,,694979582,,,
Adam Pietrasik,2015-12-31,0.0,added [[Category:Place of birth missing (living people)]] using [[WP:HC|HotCat]],0.0,694979582,,,Severo
"Percy Township, Kittson County, Minnesota",2002-12-31,0.0,misc updates,0.0,5057336,,,Rambot
"Percy Township, Kittson County, Minnesota",2003-12-31,,,,16010181,,,
"Percy Township, Kittson County, Minnesota",2004-12-31,0.0,Added to Category:Townships_in_Minnesota,0.0,16010181,,,Pearle
"Percy Township, Kittson County, Minnesota",2005-12-31,,,,89255120,,,
"Percy Township, Kittson County, Minnesota",2006-12-31,0.0,Adding {{minnesota}},1.0,89255120,,,BetacommandBot
"Percy Township, Kittson County, Minnesota",2007-12-31,0.0,Infobox adding map and/or some formatting  using [[Project:AutoWikiBrowser|AWB]],0.0,178684433,,,Detroiterbot
"Percy Township, Kittson County, Minnesota",2008-12-31,0.0,Units/dates/other,0.0,261117407,,,Lightbot
"Percy Township, Kittson County, Minnesota",2009-12-31,,,,368845846,,,
"Percy Township, Kittson County, Minnesota",2010-12-31,0.0,[[User:Xenobot/6.2|Bot]]) Add [[Template:Infobox settlement#coordregion|coordinates_region]] and/or _display parameters ([[User talk:Xeno|report errors?]],1.0,368845846,,,Xenobot
"Percy Township, Kittson County, Minnesota",2011-12-31,0.0,"r2.7.1) (robot Adding: [[es:Municipio de Percy (condado de Kittson, Minnesota)]]",1.0,438492717,,,Luckas-bot
"Percy Township, Kittson County, Minnesota",2012-12-31,0.0,"r2.7.3) (Robot: Adding [[vi:Xã Percy, Quận Kittson, Minnesota]]",1.0,517306101,,,YFdyh-bot
"Percy Township, Kittson County, Minnesota",2013-12-31,0.0,"copyedit, refine cat, and AWB general fixes using [[Project:AWB|AWB]]",1.0,582160784,,,Hmains
"Percy Township, Kittson County, Minnesota",2014-12-31,0.0,Substitute template per [[Wikipedia:Templates_for_discussion/Log/2014_June_24#Template:Geographic_reference|TfD outcome]],1.0,619169645,,,SporkBot
"Percy Township, Kittson County, Minnesota",2015-12-31,0.0,/* top */ expand,0.0,671829319,,,Gilliam
Gene Bowen,2007-12-31,0.0,,0.0,162559438,,,Toshikatsu okubo
Gene Bowen,2008-12-31,0.0,,0.0,223561986,,,TubularWorld
Gene Bowen,2009-12-31,1.0,,0.0,282937495,,,69.118.200.180
Gene Bowen,2010-12-31,0.0,/* Collaborations */Adding Persondata using [[Project:AWB|AWB]] (7319),1.0,392454553,,,RjwilmsiBot
Gene Bowen,2011-12-31,0.0,added cat pedal steel guitarists,1.0,461407768,,,Canticle
Gene Bowen,2012-12-31,0.0,Fixed header External Links => External links (Build J2),1.0,481280382,,,Helpful Pixie Bot
Gene Bowen,2013-12-31,0.0,/* External links */Add persondata short description using [[Project:AWB|AWB]],0.0,582073931,,,Waacstats
Gene Bowen,2014-12-31,,,,677560676,,,
Gene Bowen,2015-12-31,1.0,Undid revision 677560094 by [[Special:Contributions/2601:640:C102:26E:15DE:CF50:188D:DDBE|2601:640:C102:26E:15DE:CF50:188D:DDBE]] ([[User talk:2601:640:C102:26E:15DE:CF50:188D:DDBE|talk]]),0.0,677560676,,,2601:640:C102:26E:15DE:CF50:188D:DDBE
"Ricaurte, Nariño",2007-12-31,0.0,,0.0,124631084,,,Zero Gravity
"Ricaurte, Nariño",2008-12-31,0.0,fix,0.0,244745506,,,Dr. Blofeld
"Ricaurte, Nariño",2009-12-31,0.0,robot Modifying: [[it:Ricaurte (Nariño)]],1.0,326880974,,,Robbot
"Ricaurte, Nariño",2010-12-31,0.0,[r2.6.4+] robot Adding: [[fr:Ricaurte]],1.0,399912039,,,MystBot
"Ricaurte, Nariño",2011-12-31,0.0,r2.6.4) (robot Modifying: [[fr:Ricaurte (Nariño)]],1.0,435970702,,,EmausBot
"Ricaurte, Nariño",2012-12-31,0.0,r2.7.2+) (Robot: Adding [[zh:里考爾特 (納里尼奧省)]],1.0,529246320,,,EmausBot
"Ricaurte, Nariño",2013-12-31,0.0,[[WP:CHECKWIKI]] error fixes / special characters in pagetitle using [[Project:AWB|AWB]] (9485),1.0,573383747,,,Yobot
"Ricaurte, Nariño",2014-12-31,1.0,,0.0,622919150,,,76.20.25.243
"Ameno, Italy",2006-12-31,0.0,"robot  Adding: de, eo, fr, nap, nl, pl, pt",1.0,78576789,,,Thijs!bot
"Ameno, Italy",2007-12-31,1.0,Added to Category:Municipalities of Italy.,0.0,173447336,,,69.123.113.89
"Ameno, Italy",2008-12-31,0.0,fmt [[WP:GEO|coor]],1.0,241936162,,,D6
"Ameno, Italy",2009-12-31,0.0,Unlinking full-dates. [[User:Full-date unlinking bot|Details here]]. Codes: BRreg(×1),1.0,328539480,,,Full-date unlinking bot
"Ameno, Italy",2010-12-31,0.0,robot Adding: [[tl:Ameno]],1.0,383326643,,,ArthurBot
"Ameno, Italy",2011-12-31,0.0,Bot: links syntax,1.0,421748656,,,FrescoBot
"Ameno, Italy",2012-12-31,0.0,Added note,0.0,528583944,,,Werldwayd
"Ameno, Italy",2013-12-31,0.0,added [[Category:Articles which contain graphical timelines]] using [[WP:HC|HotCat]],0.0,575902456,,,DavidLeighEllis
"Ameno, Italy",2014-12-31,0.0,repaired link(s) to disambiguation pages ([[WP:DPL|you can help]]) - Ameno (per [[WP:INTDAB]]),1.0,639209434,,,Nick Number
"Ameno, Italy",2015-12-31,0.0,,0.0,674659583,,,Mighty Meuri
Commentaria in Aristotelem Graeca,2009-12-31,0.0,,1.0,318323889,,,Pollinosisss
Commentaria in Aristotelem Graeca,2010-12-31,0.0,/* External links */ +,0.0,390467809,,,D41d4l05
Commentaria in Aristotelem Graeca,2011-12-31,1.0,minuscule instead of majuscule; completed the absolutely substantial change prior to this,0.0,442975255,,,137.248.1.6
Commentaria in Aristotelem Graeca,2012-12-31,0.0,fix w/l,1.0,529207480,,,Spacepotato
Commentaria in Aristotelem Graeca,2013-12-31,0.0,"[[User:Addbot|Bot:]] Migrating 1 interwiki links, now provided by [[Wikipedia:Wikidata|Wikidata]] on [[d:q3909867]]",1.0,545728876,,,Addbot
Commentaria in Aristotelem Graeca,2014-12-31,0.0,Added an external link,1.0,634386863,,,Ghfranz
Tet 1969,2005-12-31,1.0,,0.0,27219456,,,71.128.195.72
Tet 1969,2006-12-31,0.0,,1.0,82390111,,,Rama
Tet 1969,2007-12-31,0.0,Date/fix the maintenance tags or gen fixes,0.0,146297038,,,SmackBot
Tet 1969,2008-12-31,0.0,,0.0,227987433,,,Captain Obvious and his crime-fighting dog
Tet 1969,2009-12-31,0.0,Adding geodata: {{coord missing|Vietnam}},0.0,313656003,,,The Anomebot2
Tet 1969,2010-12-31,0.0,,1.0,377102505,,,Kaijan
Tet 1969,2011-12-31,,,,572829337,,,
Tet 1969,2012-12-31,,,,572829337,,,
Tet 1969,2013-12-31,0.0,+ cat,0.0,572829337,,,Anotherclown
Tet 1969,2014-12-31,0.0,"clean up, fix grammar/shorter using [[Project:AWB|AWB]]",1.0,629344382,,,Jayjg
Tet 1969,2015-12-31,0.0,xref,0.0,647349798,,,Mztourist
2006 RCA Championships – Singles,2011-12-31,0.0,added [[Category:2006 ATP Tour]]; removed {{uncategorized}} using [[WP:HC|HotCat]],0.0,458694943,,,Malcolma
2006 RCA Championships – Singles,2012-12-31,0.0,r2.7.1) (Robot: Adding [[it:RCA Championships 2006 - Singolare]],1.0,469422103,,,Luckas-bot
2006 RCA Championships – Singles,2013-12-31,0.0,Disambiguated: [[James Blake]] → [[James Blake (tennis)]] (9),0.0,579974291,,,Steel1943
2006 RCA Championships – Singles,2014-12-31,0.0,"cleanup (wikitables, html markup, layout, etc.)",1.0,604807855,,,Frietjes
2006 RCA Championships – Singles,2015-12-31,,,,714534433,,,
Extended Play Two,2005-12-31,0.0,categorized,1.0,17663957,,,Utcursch
Extended Play Two,2006-12-31,0.0,Proj album changes/Fmt track listing/Date fragments delinked  &/or gen fixes  using [[WP:AWB|AWB]],1.0,87326655,,,Rich Farmbrough
Extended Play Two,2007-12-31,0.0,Removing instance of image BroadcastEP2.jpg that has been speedied deleted per ([[WP:CSD#I6|CSD I6]]);  using [[WP:TWINKLE|TW]],0.0,142218880,,,After Midnight
Extended Play Two,2008-12-31,0.0,All Music Guide has now been rebranded to Allmusic,1.0,225109246,,,J Milburn Bot
Extended Play Two,2009-12-31,0.0,Date maintenance tags and general  fixes,1.0,334329139,,,SmackBot
Extended Play Two,2010-12-31,0.0,"Bot: 1 external link(s) adapted for allmusic.com, 1 migrated to template usage",1.0,402080010,,,CactusBot
Extended Play Two,2011-12-31,,,,500644151,,,
Extended Play Two,2012-12-31,0.0,changed {{Unreferenced}} to {{Refimprove}} & [[WP:AWB/GF|general fixes]] using [[Project:AWB|AWB]] (8062),0.0,500644151,,,BattyBot
Extended Play Two,2013-12-31,0.0,removed [[Category:Broadcast albums]]; added [[Category:Broadcast (band) EPs]] using [[WP:HC|HotCat]],0.0,582242055,,,Armbrust
Extended Play Two,2014-12-31,0.0,[[WP:CHECKWIKI]] error fix for #64.  Do [[Wikipedia:GENFIXES|general fixes]] if a problem exists. - using [[Project:AWB|AWB]] (9970),1.0,598654883,,,BG19bot
Extended Play Two,2015-12-31,,,,712735301,,,
FORAN System,2013-12-31,0.0,,0.0,566326559,,,Ghannam Wasif
FORAN System,2014-12-31,0.0,"""Companies"" categories are for things that are companies, not things that are products developed by companies",0.0,637981450,,,Bearcat
Kerosene (song),2008-12-31,0.0,/* Music video */,1.0,260953654,,,CloversMallRat
Kerosene (song),2009-12-31,0.0,[[WP:RBK|Reverted]] edits by [[Special:Contributions/98.93.14.144|98.93.14.144]] ([[User talk:98.93.14.144|talk]]) to last version by Ary29,1.0,322663444,,,A8UDI
Kerosene (song),2010-12-31,1.0,/* Content */,0.0,403827722,,,72.209.201.178
Kerosene (song),2011-12-31,0.0,added [[Category:Epic Records singles]] using [[WP:HC|HotCat]],0.0,456136061,,,Caldorwards4
Kerosene (song),2012-12-31,1.0,,0.0,528857617,,,74.64.42.48
Kerosene (song),2013-12-31,0.0,"clean up, replaced: is the title of → is using [[Project:AWB|AWB]]",1.0,587820617,,,JHunterJ
Kerosene (song),2014-12-31,1.0,,0.0,621563921,,,70.94.65.227
Kerosene (song),2015-12-31,0.0,Rm wikilink.,1.0,677963932,,,DepressedPer
Pilea trianthemoides,2010-12-31,0.0,[[WP:AES|←]]Created page with '{{Taxobox | image = Pilea serpyllifolia - Berlin Botanical Garden - IMG 8711.JPG | image_caption = ''Pilea trianthemoides'' (''Pilea serpyllifolia'') | regnum = [[P...',0.0,368145424,,,Daderot
Pilea trianthemoides,2011-12-31,0.0,Updating taxobox classification to the [[APG III system]] and/or other cleanup using [[Project:AWB|AWB]],0.0,458237525,,,Rkitko
Pilea trianthemoides,2012-12-31,,,,683894125,,,
Pilea trianthemoides,2013-12-31,,,,683894125,,,
Pilea trianthemoides,2014-12-31,,,,683894125,,,
Pilea trianthemoides,2015-12-31,0.0,format,0.0,683894125,,,Plantdrew
X and Y bosons,2007-12-31,0.0,,1.0,174664671,,,Timwi
X and Y bosons,2008-12-31,1.0,,0.0,246943256,,,193.205.64.1
X and Y bosons,2009-12-31,0.0,,1.0,318411703,,,Michael C Price
X and Y bosons,2010-12-31,0.0,/* Details */ tweak description,0.0,395713062,,,Michael C Price
X and Y bosons,2011-12-31,0.0,/* Details */Minor fix using [[Project:AWB|AWB]],1.0,468803175,,,Rich Farmbrough
X and Y bosons,2012-12-31,0.0,r2.7.1) (Robot: Adding [[ko:X와 Y보손]],1.0,530237871,,,ZéroBot
X and Y bosons,2013-12-31,0.0,Reverted edits by [[Special:Contributions/110.234.249.105|110.234.249.105]] ([[User talk:110.234.249.105|talk]]) editing [[WP:Sandbox|tests]] or vandalism ([[WP:HG|HG]]),1.0,557253825,,,Griffinofwales
X and Y bosons,2014-12-31,0.0,[[Category:Bosons]] [[Category:Hypothetical elementary particles]].,0.0,621650282,,,Headbomb
Louis Tomei,2006-12-31,0.0,,0.0,97296782,,,Mycroft.Holmes
Louis Tomei,2007-12-31,1.0,"/* Stunt performer */ corrected spelling of ""stuntman""",0.0,169909676,,,198.190.231.15
Louis Tomei,2008-12-31,1.0,/* External links */,0.0,223653692,,,90.194.3.161
Louis Tomei,2009-12-31,0.0,Unlinking full-dates. [[User:Full-date unlinking bot|Details here]]. Codes: AModd(×2),1.0,331182582,,,Full-date unlinking bot
Louis Tomei,2010-12-31,0.0,/* External links */Persondata completion using [[Project:AWB|AWB]] (7225),1.0,389206243,,,RjwilmsiBot
Louis Tomei,2011-12-31,0.0,Robot - Speedily moving category American racecar drivers to [[:Category:American racing drivers]] per [[WP:CFDS|CFDS]].,1.0,465586004,,,Cydebot
Louis Tomei,2012-12-31,0.0,Add persondata short description using [[Project:AWB|AWB]],1.0,498887685,,,Waacstats
Louis Tomei,2013-12-31,,,,596402039,,,
Louis Tomei,2014-12-31,0.0,"cleanup (wikitables, html markup, layout, etc.)",1.0,596402039,,,Frietjes
Louis Tomei,2015-12-31,0.0,per [[WP:MOSNUM]],0.0,674376447,,,GoodDay
Headman Shabalala,2006-12-31,0.0,{{Ladysmith Black Mambazo}},0.0,70689254,,,LBM
Headman Shabalala,2007-12-31,0.0,category change,0.0,153308641,,,Mike Selinker
Headman Shabalala,2008-12-31,0.0,Units/dates/other,0.0,223963197,,,Lightbot
Headman Shabalala,2009-12-31,0.0,"remove Erik9bot category,outdated, tag and general fixes",1.0,332234000,,,SmackBot
Headman Shabalala,2010-12-31,0.0,Persondata completion using [[Project:AWB|AWB]] (7206),1.0,388143975,,,RjwilmsiBot
Headman Shabalala,2011-12-31,0.0,"Updated infobox by replacing deprecated ""Born""  with ""birth_date"" and general fixes using [[Project:AWB|AWB]] (7822)",1.0,448036428,,,Yobot
Headman Shabalala,2012-12-31,0.0,,0.0,496674244,,,Fred.Pendleton
Headman Shabalala,2013-12-31,0.0,Persondata,0.0,552682430,,,Waacstats
Headman Shabalala,2014-12-31,1.0,,0.0,633749696,,,73.32.156.204
Headman Shabalala,2015-12-31,0.0,per [[WP:DASH]],0.0,680906401,,,GoodDay
Barton Mountains,2010-12-31,0.0,"stub-sorting, added [[CAT:O|orphan]] tag using [[Project:AWB|AWB]]",0.0,403643131,,,Ser Amantio di Nicolao
Barton Mountains,2011-12-31,0.0,/* References */stub-sorting using [[Project:AWB|AWB]],0.0,442934300,,,Ser Amantio di Nicolao
Barton Mountains,2012-12-31,0.0,"Add display=inline,title to Coord if needed, replaced: {{coord|85|2|S|173|0|E|source:GNIS}} → {{Coord|85|2|S|173|0|E|source:GNIS|display=inline,title}} using [[Project:AWB|AWB]] (7910)",1.0,473709821,,,Kumi-Taskbot
Barton Mountains,2013-12-31,,,,691739044,,,
Barton Mountains,2014-12-31,,,,691739044,,,
Barton Mountains,2015-12-31,0.0,/* References */remove redundant category using [[Project:AWB|AWB]],1.0,691739044,,,Jaguar
Trechus abdurakhmanovi,2013-12-31,0.0,/* References */stub-sorting using [[Project:AWB|AWB]],0.0,568134001,,,Ser Amantio di Nicolao
Trechus abdurakhmanovi,2014-12-31,0.0,"/* References */clean up, change cat using [[Project:AWB|AWB]]",0.0,620581051,,,Oculi
Canadian Pickers,2011-12-31,0.0,,0.0,467283333,,,TBrandley
Canadian Pickers,2012-12-31,0.0,,1.0,530560004,,,Azumanga1
Canadian Pickers,2013-12-31,0.0,added [[Category:2013 Canadian television series endings]] using [[WP:HC|HotCat]],0.0,585680393,,,Bearcat
Canadian Pickers,2014-12-31,0.0,Reverted edits by [[Special:Contribs/Kevin T King|Kevin T King]] ([[User talk:Kevin T King|talk]]) to last version by Smalljim,1.0,626685574,,,Smalljim
Canadian Pickers,2015-12-31,0.0,Reverted 1 [[WP:AGF|good faith]] edit by [[Special:Contributions/37.73.199.190|37.73.199.190]] using [[WP:STiki|STiki]],0.0,684925754,,,SSTflyer
Battle of Manila (1570),2009-12-31,0.0,"{{philippines-stub}}, ce",0.0,323762874,,,Bearian
Battle of Manila (1570),2010-12-31,0.0,"[[WP:AWB/T|Typo]] and [[WP:AWB/GF|General fixing]], replaced: in May 24 → on May 24 using [[Project:AWB|AWB]]",1.0,402133998,,,John of Reading
Battle of Manila (1570),2011-12-31,0.0,/* Source */ rm apparent [[WP:LIKKSPAM]],0.0,455796500,,,Wtmitchell
Battle of Manila (1570),2012-12-31,1.0,,0.0,528302480,,,92.99.105.255
Battle of Manila (1570),2013-12-31,0.0,,0.0,575619114,,,Frietjes
Battle of Manila (1570),2014-12-31,0.0,"added missing ] from ""[[Hagonoy, Bulacan]"" i.e. fixed the hotlink",1.0,639176578,,,Roundaroundthefrost
